,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2646,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,5516.071663272716
2647,0.43,Ideal,D,VS2,61.8,56.0,4.81,4.83,2.98,1755.803874272171
2648,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,5053.4315679032425
2649,0.71,Good,D,SI2,56.6,63.0,5.9,5.76,3.3,2109.0456021051195
2650,1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,5837.771095720549
2651,0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,2958.6333229485067
2652,0.71,Premium,E,SI1,61.8,59.0,5.75,5.7,3.54,2945.919443126354
2653,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.21,3.22,2373.974357040172
2654,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,1010.4330588358989
2655,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,792.0653711255381
2656,0.32,Ideal,I,VS2,61.5,56.0,4.4,4.41,2.71,-494.84427978178064
2657,1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,4416.491208373996
2658,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,2602.5567596131
2659,0.9,Good,J,SI1,64.3,63.0,6.05,6.01,3.88,2143.6547801314264
2660,0.27,Very Good,F,VVS1,62.0,58.0,4.18,4.21,2.6,915.2733938977271
2661,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,1819.6830744441058
2662,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,5370.40467942645
2663,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,3476.710073295323
2664,0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,-713.614122933157
2665,1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,6747.256623014576
2666,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4738.4310891934565
2667,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,1284.1879908057454
2668,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,8896.309928689581
2669,1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,8152.5263081468565
2670,0.51,Very Good,F,VS2,62.0,58.0,5.08,5.11,3.16,1918.3706792477733
2671,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,2972.4355597250524
2672,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,720.7164998504277
2673,1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,11795.338377639002
2674,0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,2263.6775393378875
2675,0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2973.7595410817944
2676,0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,316.5539383179894
2677,2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,14549.805505120916
2678,1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,6222.540991451268
2679,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,6564.122260193002
2680,1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,4511.263631947442
2681,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,6109.352354894844
2682,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,4126.933631729803
2683,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,1270.9547262013275
2684,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,715.5126911781472
2685,0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,2064.638469166697
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,5828.778991814827
2687,0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,1301.5591755227924
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,1934.7130404635154
2689,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,8232.402302535851
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,721.1190396527909
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,6820.443570304654
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,480.1435393481315
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,11340.338849910888
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1703.2789177555615
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,2973.0563979915564
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4943.479876683549
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,1385.3323496524881
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,10164.894043422912
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,6729.770964503326
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,853.8267837535113
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,902.6091067653679
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,441.14902990450355
2703,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1998.762998420858
2704,0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,2196.1955664700445
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,8469.054042447686
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3854.540726323846
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,974.339488514077
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,2713.8920491962203
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2905.5807627278077
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4912.668249783286
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,691.9794946909942
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,3574.5351357328705
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,14542.042527171028
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,8115.443071700073
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,1250.8351507986717
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,2369.07569750974
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,814.9529426119643
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,4911.488458843773
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,2047.708618166087
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7723.279749608269
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,10710.029551372176
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1331.2358018118048
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,1087.566155905235
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,8207.330219977071
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,14323.973441564605
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,696.6629424242237
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,3212.6345301693327
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2755.1731636251507
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1442.1438731393073
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,493.6500536197891
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,925.6737203804596
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,7665.761829476846
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,8700.351875975992
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,484.55077301476285
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,5548.223875736682
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,4132.8999286388935
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,2058.006271848133
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,10835.384020397183
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,2446.073559466701
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,8183.671058424667
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,1433.5762816287443
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,-1184.9989124264503
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,3558.4883213324833
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,22.568947831608966
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,7339.812067869094
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,1514.5113256563054
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3702.8006574897017
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,5523.0620330681695
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,-279.1289494006105
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,5092.2113501280965
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,4180.235637038833
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,1997.055417245132
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,2303.741447935386
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1080.5630213577906
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,4853.227805132721
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,89.55289161079963
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,893.8492679254614
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,7416.934349727852
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,-331.18157750814044
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,2455.461151863487
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,2100.966842536138
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,6593.526607994845
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4839.3589451346415
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,7198.921052111426
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3612.010401860896
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,1210.4434024118718
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,4175.879145556618
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1929.4286148672609
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,7038.420107570782
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,545.943863774889
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,7652.566766228169
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2581.258377386842
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,843.8926909756674
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3660.3962005881376
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5641.670754117858
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,3132.168802396485
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1336.1707006385031
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,2055.8900099756856
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1138.1163318434337
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,870.3125089286332
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,2025.961721183894
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,-2937.702164815557
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,6129.933247439912
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,13568.379475541798
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,983.4882862415197
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,2522.1711610711604
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,10812.799553064586
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,1438.7492788042164
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,7528.451345325834
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3765.6899816067225
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5702.426469283377
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,853.1828770132361
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,7059.587835481901
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,8147.265458184015
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,2099.1905127597292
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,452.87957369097967
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,7075.502276244784
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,-1577.2042524149101
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5946.279664595947
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3863.13360364868
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,7033.906442271185
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,944.4607440954342
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,3696.6426544145966
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2025.378454554554
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,4334.015361846392
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5679.7832322333215
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,4165.030906580407
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,593.8941784901226
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,3.2069152356307313
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1627.2450194105104
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,924.9771044974314
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,449.6612456707526
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,2162.092335228521
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1549.1171430497534
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2858.46841305975
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,1035.1676248060694
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,172.12441062631115
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3466.7311527581724
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,2001.1830193703536
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,470.84151514983387
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,1617.3575420283014
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,1422.8932927436254
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,1264.607765830322
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,4287.37145046044
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,6139.424766816994
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,4041.1216289577137
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,17338.899395842203
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6274.27986142223
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1616.3419154999965
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,975.2648638322498
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,2349.3418428990017
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,1507.4568611391614
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,-645.9301842108489
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8517.40140163363
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4124.324177873094
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1825.5236432245347
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,755.6457259379331
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2815.3701283376195
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,1179.894078836308
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,2492.7126293379433
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,19915.52474773061
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2698.099055368996
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,1390.9650340343387
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,1443.6341116790954
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1950.1685642869488
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10468.117601320775
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,304.51633831922663
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9390.098513641475
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,1071.2425187960107
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,-443.9530220404831
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2800.2744589834047
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4645.191832175964
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,1289.9056200778423
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,8729.165205757461
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2474.3711979887853
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,977.4896017198162
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6389.268540959335
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,7418.891678391881
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,2102.8270200176685
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6398.459078239547
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,1712.7393374444655
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9165.459787745767
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,-990.1490908089127
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3854.501002285757
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1238.59364754105
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6317.623869927734
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,11926.652630493423
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1953.8765933573868
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,742.7271201003141
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1272.180086822218
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3901.282289643144
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4713.928334041224
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,10282.140050527649
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1445.5566953417847
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5636.288008571291
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,4031.512597865102
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,2498.4541944402927
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,-505.4667462986481
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3077.019509269687
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3660.980385631113
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,1170.7491151200966
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13918.25225895654
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3490.244814272426
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6322.84170421381
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,1350.3779658745043
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1716.0247913671883
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,-32.686395022038596
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,893.5510009833515
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,591.0830467759188
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9666.765945640687
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2804.578858481766
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2250.652419627513
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,590.6712516363987
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6200.900205634561
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,805.0710530673978
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7326.743199966683
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1161.282483337306
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4684.899461045338
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1791.6467059852148
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,-275.42217352956686
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,2033.8096253960393
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4233.618546316877
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5503.766090466291
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,3708.2688884813438
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2321.2734778495437
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,824.4954723583187
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,776.1547899223224
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5669.692882049875
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,-1076.6846412409268
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,4197.766028704915
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,6804.394015900643
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1118.0645094491883
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1262.7136906447395
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,-1252.5884167195727
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,1056.6204092770877
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4361.296353280241
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3310.026119266688
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4307.575673581531
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,-11.71989268753714
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,545.1446768748046
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-952.4449495073031
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,596.3998721920971
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4294.208199336825
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,347.4578122802923
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,3073.3905261797354
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4601.409404152154
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,965.7534553304813
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,782.315417838975
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,535.5259988078251
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5583.7166646526075
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,4555.713301112769
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,236.59901185974286
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,892.7532327870758
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2854.1397720930267
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,5172.042356342806
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,8981.739082555727
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5318.050365574567
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,-777.5611450653305
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1658.027193863547
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5825.654151391633
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,28.039726644727125
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,10683.909425196207
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2373.6417659339118
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,2074.9212209381094
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,16642.06739639805
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,-600.5910526970256
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1095.8932013202211
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,91.1900426795437
