,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,9531.770745342954
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3114.4479249318147
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,906.325073680554
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,1930.842361463859
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2307.224403220611
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4428.52194726381
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,667.8736773281214
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,3951.59264005488
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,13854.61651696245
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,11025.460723672923
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,905.0413529521309
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,1851.1538280604555
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,777.8024216174421
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,4945.741933135514
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,1608.57932005562
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7351.090184377202
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,9785.709849792636
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1216.0771856961494
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,875.4979400358435
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,8795.545667738093
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,16146.46534333874
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,699.9923414224046
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,2903.5763533930076
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2266.628217120011
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1357.9735794288597
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,628.15559118135
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,649.3473121542049
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,7026.002483867749
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,9495.08756345306
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,783.8515685123549
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,5190.920661191797
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3471.545615510025
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,1884.635890708578
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,9629.103939525068
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,2376.632373288311
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,17082.59625569918
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,1141.6194290242856
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,383.77882097403875
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,3010.7380157549037
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,1312.9772847461438
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,8359.98437770417
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,1068.7972116711683
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3107.3687422166513
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,4944.004270523755
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,585.4724104650927
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,4740.295542144079
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3483.160503009249
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2515.011730679859
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,1809.8187958075923
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1561.9102091020359
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,4710.3733376768305
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,795.0095190588761
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,992.53019567325
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,8153.115631989448
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,707.5789356873539
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,2875.599243055524
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,1791.6605095041089
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,6202.808203617035
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4457.266352828626
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,6460.313779830789
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3012.2332925114492
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,759.6462588591369
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,3331.5851202679723
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1616.7303085640126
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,5556.744597019058
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,959.5546270639517
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,6946.678003258019
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2379.8170076895944
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,934.7386184208334
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3171.7740470626727
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5311.605975010408
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,2713.593208520636
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1121.76961027773
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1597.5750530962187
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1493.7482594279459
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,603.533341097539
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1275.0385727917137
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,1077.2548582698455
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,5336.541094971054
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,11801.769487632826
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1255.776425374063
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,2051.9593765300524
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,11193.309210670934
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,972.3886447220428
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,7804.065521206658
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3084.756674277578
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5498.092920499868
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,720.5969472252357
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,5878.054799650238
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,8774.531921657866
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1464.1878363652252
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,609.1378168720017
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,8560.968015644408
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,2178.66579189843
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5706.357884958102
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3281.2545508066064
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,6525.552757060356
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,756.5565435327095
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,3078.746176034345
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,1970.5353054009681
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3759.854595131163
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4759.113591715191
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3752.420659323673
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,664.80059049592
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,782.3692983878456
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1558.483214612735
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,616.44951026215
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,632.5828302915322
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,1440.232620329011
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1407.8155109496463
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2289.619477160953
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,861.5131062987925
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,948.263739512404
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,2852.6898020543526
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1517.1880009225044
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,492.85216783002033
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,2450.9120628795063
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,678.7280173806407
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,825.7594929429271
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3749.0852004245776
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5235.431930937959
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3109.3413175920728
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,17919.117124904085
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,5502.350024780769
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1051.1190966714773
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,755.8909194755979
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1682.5493308466362
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,2070.155944131047
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,526.5219296232611
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,7910.879155569604
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,3884.142281640318
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1288.5307191728457
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,750.3880109254535
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2077.924701509589
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,941.2007831972919
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1601.813229606344
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,13041.024061353492
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2170.1193812767506
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,846.4786855815748
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,967.5973128379553
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1610.2751308930879
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10655.283686371517
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,602.173828754719
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,8505.607746616663
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,816.2167486833449
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,549.8532623264088
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2243.537107990523
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4120.103616857704
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,801.6314300915334
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,8532.807362357333
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,1960.5213291909354
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,1006.4159496273985
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6284.006306612882
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,7985.891320779399
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1613.2778020700919
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6103.2807636690195
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,1029.7915918341107
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9155.122184003012
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,718.5934558604517
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3099.5442799698926
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1326.4471362452457
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6654.1075890708535
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,12845.86779009552
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1361.4904933778994
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,638.8520412942436
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1234.3659890584554
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3670.9510839402205
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4230.56432416466
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,12932.801454601755
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1461.0401844680491
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5389.1963298639885
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3299.460208048049
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1918.7200090014649
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,684.1157089158362
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2528.5536907197593
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3524.419821407957
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,791.1501592899982
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13880.843625713032
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,2995.4606689553398
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6427.403998462633
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,917.0513982200681
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1048.5684653680473
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,505.98362885321944
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,784.2329693152534
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,2055.81096048162
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9604.38875566326
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2284.8879754752934
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2050.22870176527
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,618.0832940884615
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5609.416917447949
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,932.5349691331531
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7171.35259390259
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1281.7047303668028
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,3716.9847469536417
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1605.121615053907
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,535.7208877266364
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1209.1307551094144
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3363.959384484658
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,4698.481812500586
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,3681.985035933265
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2541.4706587884884
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,759.4165451619003
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,711.8072176868882
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5319.487521144003
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,858.8163153102099
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,3710.471231429399
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,7439.07422581293
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1477.3354849753962
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1797.744092038251
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,447.99469057632734
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,975.505697964345
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,3799.545881267507
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,2612.856934558787
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4065.477721886894
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,757.4149303834901
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,810.3809290819723
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,405.78445692920724
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,677.6870229340626
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4550.930716462483
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,2241.605828552926
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2201.2607934043144
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,3868.947550360615
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2081.022101513737
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,708.2644051419268
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1182.575011615088
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5211.29566553958
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,3742.4893288410194
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,622.4690732206894
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,863.3347228758638
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2493.019243146789
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4591.862963351971
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,13771.277994593445
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,4756.262800377851
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,432.69690642709037
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1430.9270969924414
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5658.017524075732
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,910.603768801028
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,10917.005781827342
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2056.320555558454
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,1485.2008318079234
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,21042.791799869272
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,781.598289988954
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1166.6571453838524
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,382.5579249419054
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,5806.680691847275
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6330.276554303873
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,11004.142286544247
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3196.2893114995213
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,9041.054537430266
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,2934.262912712957
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,4472.48949019895
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1180.5700586800217
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,513.1739222350958
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,4825.39828735637
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,577.4049147855161
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,907.6763004625955
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,2812.007066749353
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,571.1841703162805
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2181.5179157166763
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,697.4048152190783
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1406.2229806884638
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,2611.619382822859
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3043.519048624217
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,2072.9052867426735
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,609.6136333944622
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2990.094722025944
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5328.130314689793
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,3720.9248043688394
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,416.6497129136563
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,8181.1022103569485
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2522.736786856978
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1962.8018664453073
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,728.1150330726841
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,3069.292717055502
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4597.991207438527
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,511.8758134754694
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,18208.817054363004
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,7199.251042887633
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,2861.669559627331
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,547.8480165079492
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,5875.395768302433
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,523.876888687752
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3805.97161572799
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3140.6028534700467
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,4738.171612527019
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1979.1251567841534
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,674.1359795749041
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2293.2814782042005
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1813.9054930145473
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,9455.192840226702
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,8207.604782665472
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,13942.18281703713
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,7698.088559845798
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,3973.6089008672343
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,627.6576235018745
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1049.4879466974812
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,8729.460522765232
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1187.6490928096746
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,6251.652841021758
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2259.2412092735335
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,722.043006182541
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,932.0037618294992
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,741.0969625637891
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1265.8511996770194
