,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,8815.506731182044
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,1630.8057666722414
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5728.757901107037
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3236.6002860014028
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,6374.8977676089025
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,767.5221503943577
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,3101.708782947561
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2014.191991511553
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3675.136198155915
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4746.9145908092505
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3652.6762771475082
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,681.5913727801205
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,789.5775449733272
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1559.2959133380255
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,607.7857246137836
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,643.343940427741
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,1422.3413353145822
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1451.3981231315695
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2310.5698545943355
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,867.4555394991696
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,942.5460210753242
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,2834.6884273203764
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1512.363754810887
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,507.2909910137815
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,2650.2579583466554
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,686.8693910755221
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,813.1949965489472
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3764.6954673694854
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5276.749586452294
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3071.501827131714
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,21351.655930370616
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,5831.508062443571
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,999.2872718973872
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,734.372705041665
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1666.7555237142792
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,2079.414164668102
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,532.8003789271296
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8357.554092693934
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,3974.514985729696
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1355.8157709991979
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,740.0478583539305
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2088.4284363603924
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,978.5569925032479
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1596.1089489123508
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,10852.243689126535
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2121.131641651382
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,838.6701477215171
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,970.447640242326
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1618.7556187186922
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10576.430001140408
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,611.9537486225433
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,8100.111926571581
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,781.9706094923622
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,534.1017007585469
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2251.58308261219
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4036.643885435419
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,793.5955201858889
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,8555.514476103934
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,1991.3831258417795
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,989.3261676114465
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6085.874880771732
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,7840.61149306364
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1552.4751897537901
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6056.264029756584
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,1009.5780559413874
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9003.170665665768
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,717.3619409531252
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3071.6729171130028
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1382.336257911258
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6590.678660244231
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,13296.576781261218
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1346.6032344193964
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,644.1072146799845
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1274.2649194048622
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3651.761583485868
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4321.785012807127
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,13908.932059117638
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1442.9464810896052
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5326.38213883018
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3369.375842871547
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1865.849801494418
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,655.5032151109666
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2479.024784556919
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3402.9426897889994
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,840.9992271538423
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,14189.96421848129
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3097.822511154641
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6319.827371988166
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,923.5558795692642
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1054.08679336113
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,522.1245118130707
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,806.181580715951
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,2112.9450142914093
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9717.914921603713
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2244.1693712065753
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2016.9046982716131
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,597.2059381557465
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5484.58953352227
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,936.1277271120094
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7109.249294360607
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1263.2044558340417
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,3628.7744811803027
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1641.8496808005627
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,530.0118078326307
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1177.9315356593438
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3313.816217771872
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,4698.849389608504
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,3676.2525287139006
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2553.253917459096
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,760.4800194554188
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,679.1050290864407
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5281.6113444645725
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,811.5594010289584
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,3675.1362315604674
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,7491.868614466467
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1477.7285694337513
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1841.7458701542298
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,427.4470893224775
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,999.8046093804683
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,3828.6286991953193
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,2634.358742694939
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4157.2669960769
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,779.4850926252744
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,842.2320592928268
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,389.3987866954586
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,685.8467437524347
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4607.388371190239
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,2207.4784470448
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2195.9396002916696
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,3859.943423583571
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2164.5306764766783
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,721.6854848080455
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1179.3329145320617
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5017.494429197785
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,3833.4933613697976
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,624.252343574023
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,873.9691702789561
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2427.435358103631
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4595.354578037424
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,15355.560113949854
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,4745.000486832414
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,404.51020077398965
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1443.6388250766083
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5469.5837305023915
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1002.3079899369143
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,10467.552786305443
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2043.2199057058651
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,1508.1022941299016
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,17368.809527475096
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,778.3880267065214
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1206.9283846374815
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,408.35324992745427
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,5739.806532240068
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6202.778736043381
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,11882.974967127175
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3213.6738510367695
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,8583.437385397525
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,2954.886352943256
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,4672.878162280168
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1214.393211740734
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,529.8273104409648
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,4699.334933644542
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,597.9335117230977
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,896.4335510129878
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,2825.8813382095354
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,549.825215054474
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2204.1221175018823
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,634.8715866390941
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1378.842658075632
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,2512.7753038518613
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3108.7121791053128
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,1975.988258172174
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,586.3984437725588
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2941.426724246941
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5287.031187797832
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,3815.7317059160087
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,418.25869245751886
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7976.162749798058
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2458.2166588178416
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1925.8410493595845
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,705.4357943705437
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,3111.9839522275647
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4447.509550151624
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,526.5140830743414
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,15994.381689532673
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,6765.780596196669
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,2851.9381338499347
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,541.197525110018
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,5795.525262301845
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,521.5392805268385
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3726.1494475540712
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3136.500501054229
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,4740.007267226561
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2030.4087574501368
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,668.0759573035306
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2322.7725139987465
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1791.6644712764326
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,9736.013693987665
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,8395.693736892754
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,14534.220002060201
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,7657.913187437153
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,4153.75935515503
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,624.5123557535765
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1046.6270306439696
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,8580.129251751843
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1219.6602280249017
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,6165.050955401276
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2165.8366199704406
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,681.7787525365179
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,943.9079527210226
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,789.7775699930319
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1237.8975723177277
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,476.69912112323897
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,738.5483788678356
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1365.1061894518486
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1349.0037720543405
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,644.9948266766563
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,4748.3060603076265
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,2559.2466358059783
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,3556.663540311592
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,8827.567091135888
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,882.06048273519
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,714.2414818194302
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,955.598035040032
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,11478.101538134842
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,957.9547342157886
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3263.571156885834
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1051.9888133381987
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,642.5710709227063
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,2889.382391316503
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,716.8196602815991
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,4555.948022680804
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,5509.463687424202
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,11296.968332849889
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,5600.401262898249
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,1576.7010012250971
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,2083.5086140225767
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,2332.533659236086
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1255.701150907467
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1096.044738233404
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1143.660234507
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,13471.449845365907
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,749.8165106583346
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,4775.270020022985
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,14418.99367335363
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,1082.2773371177836
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,2439.1042714845644
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,3768.432031334542
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,7878.828607570369
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1201.8709590323922
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3123.9524501661203
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,1937.4707410192523
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,500.55559320543426
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,889.1957660980205
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,734.1365968221697
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,908.5629122729415
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,12877.962618513446
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,3284.3024163438595
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,6099.718127213383
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,766.5489733503359
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,14534.262631679805
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6479.760495417278
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,4235.559056881469
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,2595.869337800579
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,587.0304313791925
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,4070.6237533849567
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,12326.677101358266
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,696.900438127359
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,4281.956464158935
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10820.420753638498
3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,6366.496027458273
3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,5934.870331509153
3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,11664.751981238966
3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,635.4589712222586
3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6903.925182134813
3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,4954.207291619394
3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,675.0955889173628
3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,2218.2511964573446
3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,3997.8667963522544
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,3363.2626372297564
3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,561.0304498012646
3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,891.4012433544226
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,980.9013656297262
3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,478.7543774189592
3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1290.942380077397
3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,837.927641364406
3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,8020.443432577805
3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,7402.173527841033
3085,2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,16880.39839520281
3086,0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,963.690346297759
3087,1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,6521.246158603555
3088,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,4667.021730976736
3089,1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,18059.531936033643
3090,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1314.8421806908564
3091,1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,5218.045158813436
3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,610.9213041915034
3093,0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,606.5317742822015
3094,0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,794.5737311586458
3095,0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,1046.7100750399572
3096,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,4811.204296721169
3097,1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,7598.424048693494
3098,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,5165.1825912537915
3099,0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,763.227173527523
3100,0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,640.8616157880858
